"NP108NS",10,327406,187189,"W92000004","","","","W06000022","W05000839"
"NP108NT",10,327249,187222,"W92000004","","","","W06000022","W05000839"
"NP108NU",10,327145,187081,"W92000004","","","","W06000022","W05000839"
"NP108NW",10,327115,187104,"W92000004","","","","W06000022","W05000839"
"NP108NX",10,327079,187186,"W92000004","","","","W06000022","W05000839"
"NP108NY",10,327044,187320,"W92000004","","","","W06000022","W05000839"
"NP108NZ",10,326947,187282,"W92000004","","","","W06000022","W05000839"
"NP108PA",10,327009,187209,"W92000004","","","","W06000022","W05000839"
"NP108PB",10,327012,187252,"W92000004","","","","W06000022","W05000839"
"NP108PD",10,327132,187306,"W92000004","","","","W06000022","W05000839"
"NP108PE",10,327209,187297,"W92000004","","","","W06000022","W05000839"
"NP108PF",10,327212,187109,"W92000004","","","","W06000022","W05000839"
"NP108PG",10,327289,187115,"W92000004","","","","W06000022","W05000839"
"NP108PH",10,327394,187093,"W92000004","","","","W06000022","W05000839"
"NP108PJ",10,326831,187190,"W92000004","","","","W06000022","W05000839"
"NP108PL",10,326893,187367,"W92000004","","","","W06000022","W05000839"
"NP108PN",10,326926,187201,"W92000004","","","","W06000022","W05000839"
"NP108PP",10,326813,187276,"W92000004","","","","W06000022","W05000839"
"NP108PQ",10,326929,187114,"W92000004","","","","W06000022","W05000839"
"NP108PR",10,326734,187299,"W92000004","","","","W06000022","W05000839"
"NP108PS",10,326721,187330,"W92000004","","","","W06000022","W05000839"
"NP108PT",10,326670,187356,"W92000004","","","","W06000022","W05000839"
"NP108PU",10,326886,187312,"W92000004","","","","W06000022","W05000839"
"NP108PW",10,326867,187180,"W92000004","","","","W06000022","W05000839"
"NP108PX",10,326863,187429,"W92000004","","","","W06000022","W05000839"
"NP108PY",10,326739,187434,"W92000004","","","","W06000022","W05000839"
"NP108PZ",10,326655,187290,"W92000004","","","","W06000022","W05000839"
"NP108QA",10,326514,187269,"W92000004","","","","W06000022","W05000839"
"NP108QB",10,326971,187154,"W92000004","","","","W06000022","W05000839"
"NP108QD",10,330975,188471,"W92000004","","","","W06000022","W05000833"
"NP108QE",10,329602,184512,"W92000004","","","","W06000022","W05000851"
"NP108QF",10,329618,184536,"W92000004","","","","W06000022","W05000851"
"NP108QG",10,329649,184459,"W92000004","","","","W06000022","W05000851"
"NP108QH",10,329589,184443,"W92000004","","","","W06000022","W05000851"
"NP108QJ",10,329502,184468,"W92000004","","","","W06000022","W05000851"
"NP108QL",10,329409,184501,"W92000004","","","","W06000022","W05000851"
"NP108QN",10,329431,184550,"W92000004","","","","W06000022","W05000851"
"NP108QP",10,329510,184513,"W92000004","","","","W06000022","W05000851"
"NP108QQ",10,328897,185773,"W92000004","","","","W06000022","W05000844"
"NP108QS",10,326250,187369,"W92000004","","","","W06000022","W05000839"
"NP108QT",10,326414,187326,"W92000004","","","","W06000022","W05000839"
"NP108QU",10,326436,187301,"W92000004","","","","W06000022","W05000839"
"NP108QW",10,326225,187316,"W92000004","","","","W06000022","W05000839"
"NP108QX",10,330975,188471,"W92000004","","","","W06000022","W05000833"
"NP108QY",10,327778,186994,"W92000004","","","","W06000022","W05000839"
"NP108QZ",10,325895,187512,"W92000004","","","","W06000022","W05000839"
"NP108RA",10,326618,187243,"W92000004","","","","W06000022","W05000839"
"NP108RB",10,326425,187178,"W92000004","","","","W06000022","W05000839"
"NP108RD",10,328018,186362,"W92000004","","","","W06000022","W05000839"
"NP108RE",10,328008,186388,"W92000004","","","","W06000022","W05000839"
"NP108RF",10,326432,187153,"W92000004","","","","W06000022","W05000839"
"NP108RG",10,326327,187129,"W92000004","","","","W06000022","W05000839"
"NP108RH",10,326092,187455,"W92000004","","","","W06000022","W05000839"
"NP108RJ",10,326078,187531,"W92000004","","","","W06000022","W05000839"
"NP108RL",10,326037,187580,"W92000004","","","","W06000022","W05000839"
"NP108RN",10,325965,187460,"W92000004","","","","W06000022","W05000839"
"NP108RP",10,325227,187466,"W92000004","","","","W06000022","W05000839"
"NP108RQ",10,325115,188101,"W92000004","","","","W06000022","W05000839"
"NP108RR",10,325688,185996,"W92000004","","","","W06000022","W05000839"
"NP108RS",10,325567,186407,"W92000004","","","","W06000022","W05000839"
"NP108RT",10,325103,185941,"W92000004","","","","W06000022","W05000839"
"NP108RU",10,325797,184996,"W92000004","","","","W06000022","W05000844"
"NP108RW",10,326267,185496,"W92000004","","","","W06000022","W05000839"
"NP108RX",10,326079,187342,"W92000004","","","","W06000022","W05000839"
"NP108RY",10,326104,187539,"W92000004","","","","W06000022","W05000839"
"NP108RZ",10,325892,187443,"W92000004","","","","W06000022","W05000839"
"NP108SA",10,329932,184512,"W92000004","","","","W06000022","W05000851"
"NP108SB",10,328478,184953,"W92000004","","","","W06000022","W05000844"
"NP108SD",10,329825,184526,"W92000004","","","","W06000022","W05000851"
"NP108SE",10,329282,182129,"W92000004","","","","W06000022","W05000844"
"NP108SF",10,330095,183214,"W92000004","","","","W06000022","W05000844"
"NP108SG",10,326709,186653,"W92000004","","","","W06000022","W05000839"
"NP108SH",10,329858,182042,"W92000004","","","","W06000022","W05000844"
"NP108SJ",10,329431,182225,"W92000004","","","","W06000022","W05000844"
"NP108SL",10,329849,181691,"W92000004","","","","W06000022","W05000844"
"NP108SN",10,329384,182277,"W92000004","","","","W06000022","W05000844"
"NP108SP",10,329372,182182,"W92000004","","","","W06000022","W05000844"
"NP108SQ",10,329124,182187,"W92000004","","","","W06000022","W05000844"
"NP108SR",10,328170,181556,"W92000004","","","","W06000022","W05000844"
"NP108SS",10,328885,181640,"W92000004","","","","W06000022","W05000844"
"NP108ST",10,329828,181556,"W92000004","","","","W06000022","W05000844"
"NP108SU",10,329758,181537,"W92000004","","","","W06000022","W05000844"
"NP108SX",10,329137,184314,"W92000004","","","","W06000022","W05000844"
"NP108SY",10,329159,184429,"W92000004","","","","W06000022","W05000844"
"NP108SZ",10,329212,184367,"W92000004","","","","W06000022","W05000844"
"NP108TA",10,329674,185587,"W92000004","","","","W06000022","W05000851"
"NP108TB",10,329771,185553,"W92000004","","","","W06000022","W05000851"
"NP108TD",10,329728,185489,"W92000004","","","","W06000022","W05000851"
"NP108TE",10,328987,185108,"W92000004","","","","W06000022","W05000844"
"NP108TF",10,328485,185792,"W92000004","","","","W06000022","W05000844"
"NP108TG",10,329553,185732,"W92000004","","","","W06000022","W05000851"
"NP108TH",10,329112,185127,"W92000004","","","","W06000022","W05000851"
"NP108TJ",10,328408,184855,"W92000004","","","","W06000022","W05000844"
"NP108TL",10,328237,184855,"W92000004","","","","W06000022","W05000844"
"NP108TN",10,328180,184826,"W92000004","","","","W06000022","W05000844"
"NP108TQ",10,327504,185130,"W92000004","","","","W06000022","W05000844"
"NP108TR",10,327327,184561,"W92000004","","","","W06000022","W05000844"
"NP108TT",10,327430,184379,"W92000004","","","","W06000022","W05000844"
"NP108TU",10,327415,184239,"W92000004","","","","W06000022","W05000844"
"NP108TW",10,328845,185070,"W92000004","","","","W06000022","W05000844"
"NP108TX",10,326396,184086,"W92000004","","","","W06000022","W05000844"
"NP108TY",10,326105,183940,"W92000004","","","","W06000022","W05000844"
"NP108TZ",10,325935,183958,"W92000004","","","","W06000022","W05000844"
"NP108UA",10,326143,187459,"W92000004","","","","W06000022","W05000839"
"NP108UB",10,329201,184409,"W92000004","","","","W06000022","W05000844"
"NP108UD",10,326699,184085,"W92000004","","","","W06000022","W05000844"
